,epoch,batch_time,train_time,hr,ndcg,test_loss,eval_time,train_loss,loss_time
0,0,7.15580153465271,56.631335496902466,0.23664259927797834,0.14418088911544263,2.3724260330200195,17.844385862350464,2.695818573391417,9.172159671783447
1,1,4.437687873840332,51.39850354194641,0.6005415162454874,0.35978113672027734,0.363765686750412,13.500189304351807,0.4644038682897128,5.140631198883057
2,2,4.562746286392212,51.79598045349121,0.6270758122743683,0.3862230729024806,0.2568560838699341,11.124712705612183,0.32175970945242577,5.796748638153076
3,3,7.000857353210449,49.82886528968811,0.6406137184115523,0.3983847964499996,0.24631141126155853,12.094831705093384,0.2878174801039117,6.639837265014648
4,4,4.999877214431763,50.98418688774109,0.6536101083032491,0.40970321235120893,0.2427874505519867,13.724266052246094,0.2691999526381286,4.984463453292847
5,5,4.109661102294922,51.24455428123474,0.6593862815884477,0.41729923917146006,0.2411716729402542,10.827558517456055,0.2530375292308409,5.953044176101685
6,6,7.093416452407837,49.91894268989563,0.6720216606498195,0.42809569718975327,0.24657736718654633,12.170262575149536,0.23970780776655445,6.731576442718506
7,7,5.000033855438232,51.25136756896973,0.6732851985559567,0.43136565687891487,0.2292606681585312,14.261285066604614,0.22917581736989823,4.92613959312439
8,8,3.953627109527588,48.79707050323486,0.6787003610108303,0.4356535689600021,0.2268342673778534,9.641206979751587,0.21971928775697894,4.859417915344238
9,9,3.2180237770080566,43.49913215637207,0.6803249097472924,0.43910717316335957,0.23344078660011292,9.687767505645752,0.21091513945180373,4.859474182128906
10,10,3.219728946685791,43.452213764190674,0.6830324909747293,0.44231245922748763,0.2323111891746521,9.593812227249146,0.20267393464864952,4.843810558319092
11,11,3.2036900520324707,43.577484369277954,0.6810469314079423,0.443480052183703,0.23190727829933167,9.939378261566162,0.19733954043138896,4.8438239097595215
12,12,3.2180254459381104,45.79527544975281,0.6828519855595668,0.44168839572814583,0.2360140085220337,10.309996128082275,0.18987793756561738,5.440269470214844
13,13,6.15725564956665,50.439210414886475,0.685740072202166,0.4440250209047553,0.22439654171466827,14.18749451637268,0.18477287021444616,5.078143835067749
14,14,3.5772855281829834,53.43904161453247,0.6868231046931408,0.4455560280372679,0.22515243291854858,12.078389883041382,0.18152561442897472,5.593777656555176
15,15,6.359074115753174,52.142115116119385,0.6812274368231047,0.44536252015613687,0.22342351078987122,10.875075340270996,0.17680520145626064,6.671509742736816
16,16,6.608282089233398,50.10519599914551,0.677797833935018,0.4427034068352759,0.2180638313293457,13.35868525505066,0.17303547060417343,6.020033359527588
17,17,3.641019821166992,51.99645137786865,0.6828519855595668,0.4440410709961249,0.21867237985134125,12.422467708587646,0.1692737073926465,5.296891689300537
18,18,5.546806335449219,51.447641372680664,0.6815884476534296,0.44361375216620347,0.21911583840847015,10.632567405700684,0.16604542820367388,6.327964544296265
19,19,8.819634675979614,54.16282796859741,0.6796028880866426,0.4431639170360405,0.2181861251592636,15.358616828918457,0.16253261954767348,5.687472581863403
20,20,5.6406145095825195,58.51664853096008,0.6824909747292419,0.4446215064649082,0.21504223346710205,12.984235763549805,0.15888665791801088,6.3747124671936035
21,21,8.844237565994263,57.124939918518066,0.6812274368231047,0.4453621142387759,0.21253179013729095,13.290598392486572,0.15729679987221903,5.865000247955322
22,22,10.170319557189941,55.406394243240356,0.6794223826714801,0.4433577250781096,0.21063479781150818,13.975564241409302,0.1545379993988385,6.8907647132873535
