,epoch,batch_time,train_time,hr,ndcg,test_loss,eval_time,train_loss,loss_time
0,0,114.4887170791626,924.7959671020508,0.5885761589403974,0.3386610147561178,0.173307403922081,23.2468101978302,0.3014384000765665,119.73667693138123
1,1,113.38666486740112,917.7538058757782,0.6253311258278146,0.36623947127613415,0.15093198418617249,19.99450993537903,0.27528525405865634,117.0359034538269
2,2,113.46445775032043,919.1939527988434,0.6410596026490066,0.3803412576833416,0.14419040083885193,20.0483660697937,0.264263093498665,117.4388256072998
3,3,113.50036096572876,920.7916786670685,0.65,0.38699492236479416,0.14537090063095093,20.27874994277954,0.2589378163045803,118.03124046325684
4,4,113.73872351646423,918.7985260486603,0.654635761589404,0.3927675593321209,0.1411074548959732,18.82858395576477,0.2551372512311533,113.84299659729004
5,5,105.2180769443512,851.406525850296,0.6635761589403973,0.39784239213111705,0.13936224579811096,19.108604907989502,0.2515899061145175,111.6412262916565
6,6,105.1701991558075,854.2333378791809,0.6700331125827814,0.4003088608051779,0.13590072095394135,19.378860473632812,0.24935323398510945,112.85885715484619
7,7,105.15175533294678,852.693648815155,0.6745033112582781,0.40499380947236086,0.13768848776817322,19.21955180168152,0.24638293739654962,112.12490487098694
8,8,105.19610381126404,853.2830946445465,0.6768211920529801,0.4076146451406162,0.13633178174495697,19.403054237365723,0.2444183212143696,112.44766974449158
9,9,105.18152332305908,853.859637260437,0.6789735099337748,0.4090524290954315,0.13431841135025024,19.7346670627594,0.24218399030532664,113.73009634017944
10,10,105.1580822467804,859.2324502468109,0.6832781456953643,0.41420361781423654,0.1332773119211197,19.899006128311157,0.24075280771226876,114.44315266609192
11,11,105.23185563087463,884.1339313983917,0.6827814569536423,0.4134469349028152,0.13726308941841125,21.016124486923218,0.2389371557222889,119.50024724006653
12,12,107.96943497657776,897.3817093372345,0.6842715231788079,0.41658081563208926,0.1361352950334549,21.157264947891235,0.23746821689882025,120.0146861076355
13,13,108.471200466156,900.1926469802856,0.68658940397351,0.41799991866087277,0.13245196640491486,21.32808804512024,0.2355522932854808,120.1074390411377
14,14,108.25165820121765,899.7329936027527,0.687748344370861,0.41893074921382384,0.13493774831295013,21.249914407730103,0.23468572268052804,119.93733239173889
15,15,108.58064723014832,900.9977085590363,0.6902317880794702,0.42033877286447835,0.13417832553386688,21.49873924255371,0.23333599999645688,120.81283593177795
16,16,108.40855288505554,904.5974345207214,0.6908940397350993,0.42191915809992137,0.13129626214504242,21.797006607055664,0.23217043247295927,122.06295561790466
17,17,108.11128973960876,906.0814368724823,0.6917218543046357,0.42232012326074825,0.1336020827293396,21.985222816467285,0.23107212691364304,122.20313453674316
18,18,108.25015306472778,907.1613049507141,0.6905629139072847,0.42200568834657565,0.1293155550956726,21.874743223190308,0.23021068799907698,122.17247533798218
19,19,108.82775449752808,914.124345779419,0.6975165562913908,0.42679167269906043,0.13063471019268036,22.67180609703064,0.22883255530198085,126.14159750938416
20,20,108.35924863815308,909.5464806556702,0.7004966887417219,0.427347688202301,0.13271760940551758,22.20289444923401,0.22810286388220574,123.48446416854858
21,21,108.51606035232544,919.9364619255066,0.6995033112582781,0.4283990758762853,0.12830960750579834,23.359237670898438,0.22755807144875756,127.98573184013367
22,22,108.70267224311829,912.7573144435883,0.7033112582781457,0.42949279605708485,0.12459413707256317,22.438435077667236,0.2269907113744427,123.98524785041809
23,23,108.61114144325256,920.7220351696014,0.702317880794702,0.4305242877015121,0.12974025309085846,23.46850061416626,0.2257542106612826,128.1725311279297
24,24,108.87567090988159,920.5697028636932,0.7031456953642384,0.4296205264149161,0.12953467667102814,23.18800663948059,0.22500132492663252,126.93764615058899
25,25,109.04802298545837,927.1836831569672,0.7011589403973509,0.4278291805708146,0.1319463849067688,24.01577639579773,0.22398348081585587,130.2843005657196
26,26,109.01584053039551,925.5602390766144,0.706953642384106,0.43241814766942155,0.1283494383096695,23.6579327583313,0.22419052203463402,128.87395071983337
27,27,108.95302653312683,942.7544462680817,0.7044701986754967,0.4302613403379182,0.12754638493061066,29.60843849182129,0.22331795775337723,177.47018337249756
28,28,108.86042857170105,928.936425447464,0.7077814569536424,0.43313332718146463,0.12912669777870178,23.81399965286255,0.22296584560751717,128.98363089561462
29,29,108.95307278633118,944.300318479538,0.7099337748344371,0.43274993351966506,0.1293843388557434,29.609494924545288,0.2220240157159255,176.2356197834015
30,30,109.2018530368805,936.0629374980927,0.7071192052980132,0.43240932524992004,0.12995219230651855,24.46892285346985,0.2210180015432716,132.42146921157837
31,31,108.6716570854187,942.0706188678741,0.706953642384106,0.4321909457994272,0.1287512481212616,25.499836921691895,0.22063486081060787,138.04706025123596
32,32,109.01667094230652,942.5637197494507,0.7061258278145696,0.43258024286004976,0.130729079246521,25.592621088027954,0.22071478044157786,138.8136763572693
33,33,108.93882417678833,949.1924722194672,0.7051324503311258,0.4322760672733513,0.12891629338264465,29.280510663986206,0.21988826491654118,162.85886001586914
34,34,109.24996376037598,942.1258327960968,0.7077814569536424,0.4356707313751421,0.12545032799243927,24.93668794631958,0.21950949734533268,133.74976801872253
35,35,109.17283058166504,951.6250364780426,0.7071192052980132,0.43471002642755585,0.1277705281972885,29.280452489852905,0.21885166340970144,144.31147360801697
36,36,109.0646710395813,973.4982500076294,0.7061258278145696,0.4352299822722887,0.1294098198413849,29.125764846801758,0.21821668340658015,170.34497141838074
37,37,109.20220875740051,980.2590725421906,0.7067880794701987,0.4330329837772713,0.12780983746051788,30.06241798400879,0.2174643091067968,175.1448585987091
38,38,109.2955539226532,969.9569368362427,0.7048013245033112,0.4340416573643436,0.13118205964565277,28.546753883361816,0.217694928108511,163.2661530971527
39,39,109.35951328277588,974.4995024204254,0.7043046357615894,0.43325542940089407,0.1268203854560852,29.12545919418335,0.2169964682384832,167.7088692188263
40,40,109.51066327095032,981.1513302326202,0.7086092715231788,0.4361709639094413,0.12655623257160187,29.719523191452026,0.21655517809265695,171.90566611289978
41,41,109.51669502258301,962.6392049789429,0.7076158940397351,0.4351583473796514,0.1266145259141922,25.506763696670532,0.21619702572163368,138.69296503067017
42,42,111.7301607131958,942.131590127945,0.7071192052980132,0.4338145550018313,0.12335289269685745,29.412315845489502,0.21598791613656756,173.27943873405457
43,43,112.04728031158447,954.0666606426239,0.7071192052980132,0.4336931539074168,0.12807388603687286,27.99610447883606,0.21536973941984852,159.26592826843262
44,44,112.44820618629456,974.1928188800812,0.7056291390728476,0.4319872762386448,0.12642024457454681,30.23910403251648,0.2149236245623586,178.73185300827026
45,45,112.33547759056091,959.9808392524719,0.7039735099337748,0.4333914021375059,0.12539871037006378,27.718394994735718,0.21448855542065884,160.86671090126038
46,46,104.7349066734314,919.0479657649994,0.7056291390728476,0.43408675394363433,0.12510697543621063,28.859007120132446,0.21387194730773174,171.23458218574524
47,47,104.87608027458191,928.5562176704407,0.7036423841059603,0.43325238800179694,0.12600235641002655,29.99925971031189,0.21380186486150451,177.17252659797668
48,48,105.43762016296387,912.6138439178467,0.7048013245033112,0.4329605270315312,0.12469291687011719,28.375892877578735,0.2136011892769313,168.2585484981537
49,49,104.67784929275513,923.7137591838837,0.7044701986754967,0.43352441314567547,0.12426367402076721,29.797220468521118,0.21316158109659095,175.22408533096313
