,epoch,batch_time,train_time,hr,ndcg,test_loss,eval_time,train_loss,loss_time
0,0,109.11125016212463,828.3096597194672,0.42748344370860925,0.2921043290592594,0.16390998661518097,20.06142783164978,0.2930825502321815,105.205899477005
1,1,104.64791011810303,824.1116750240326,0.4554635761589404,0.3139851312057058,0.1556050330400467,17.249669790267944,0.27608674680012346,102.49382495880127
2,2,104.26071429252625,822.7398319244385,0.468046357615894,0.32487673588881694,0.1484430879354477,17.23598885536194,0.2680274479448894,102.21192526817322
3,3,104.07914566993713,823.532443523407,0.47913907284768215,0.3316013692612639,0.14851562678813934,17.419530391693115,0.26207525352053096,103.10383915901184
4,4,105.01019096374512,823.0824563503265,0.4899006622516556,0.3370769603887776,0.14442554116249084,17.437080144882202,0.2576125474338303,103.60955452919006
5,5,104.75151324272156,824.595189332962,0.4986754966887417,0.34250183630142855,0.1421331912279129,17.737388372421265,0.25250406209379433,104.2468478679657
6,6,104.26584386825562,825.7469408512115,0.5036423841059603,0.34779125249346515,0.1391824185848236,17.72827172279358,0.24917289702875528,104.24390459060669
7,7,104.32348775863647,825.6234366893768,0.5064569536423841,0.350698675618248,0.13418182730674744,17.986462593078613,0.2466071346083915,105.06535840034485
8,8,104.34294009208679,827.705011844635,0.5110927152317881,0.354886303023416,0.13460496068000793,18.12919306755066,0.24446771157942465,105.449147939682
9,9,104.0602605342865,826.048659324646,0.5139072847682119,0.3559080827121371,0.13550135493278503,18.099387884140015,0.24253895933931038,105.34447979927063
10,10,104.00355291366577,829.2041544914246,0.5178807947019868,0.3596905241575601,0.13682520389556885,18.554431676864624,0.24071738815046106,106.61973690986633
11,11,104.64106607437134,830.5320179462433,0.5208609271523179,0.36238150768635674,0.1353648453950882,18.760687589645386,0.23920067128854872,107.21747088432312
12,12,104.33275651931763,829.4364411830902,0.5170529801324504,0.3618279714693546,0.13214124739170074,18.79818820953369,0.23757068826169367,107.23409247398376
13,13,103.7657835483551,836.1883089542389,0.5201986754966887,0.36449545065309347,0.13768379390239716,19.422245979309082,0.23588224055973306,109.90748524665833
14,14,104.09384417533875,831.9848880767822,0.5211920529801325,0.3670139626564677,0.13140375912189484,19.34491777420044,0.23483230582752962,108.45129537582397
15,15,104.12459826469421,836.8596448898315,0.5233443708609271,0.3660977051529449,0.13347488641738892,19.924970626831055,0.23364139039513487,110.68427610397339
16,16,104.24661445617676,835.4678728580475,0.5268211920529802,0.3692155661840676,0.13198311626911163,19.843858003616333,0.23288765290246302,109.95442938804626
17,17,104.25087928771973,840.6577501296997,0.5243377483443709,0.36744335985395216,0.13435176014900208,20.5913143157959,0.2315429569018499,113.48476982116699
18,18,103.95525693893433,836.407021522522,0.5258278145695364,0.3695413330090789,0.13282178342342377,19.968336820602417,0.23067781746214785,109.90684223175049
19,19,104.07757019996643,841.7020938396454,0.5279801324503312,0.37094223374965607,0.13445933163166046,21.156088829040527,0.2296191072116131,115.64118719100952
20,20,104.46956205368042,840.1999616622925,0.5319536423841059,0.3726332834754194,0.12877199053764343,20.57849144935608,0.2286432767916002,112.33051252365112
21,21,103.8122968673706,839.5941867828369,0.5321192052980133,0.3726554895139686,0.1306922286748886,20.635161876678467,0.22796738832473556,112.49748945236206
22,22,104.16245412826538,842.7335078716278,0.5336092715231788,0.3741937849643886,0.12809611856937408,20.963923692703247,0.22691251389090195,114.12347793579102
23,23,104.00886559486389,845.3249440193176,0.5359271523178808,0.3759767378018852,0.12432496249675751,21.653456687927246,0.2266746017452798,119.00630354881287
24,24,103.87416887283325,843.0313675403595,0.5294701986754967,0.37225570461354396,0.13168618083000183,21.061797857284546,0.22569474530165756,113.84459495544434
25,25,104.18460774421692,845.4221169948578,0.5355960264900662,0.3764772682058316,0.13033220171928406,21.538405656814575,0.22452800976889614,116.93204927444458
26,26,103.86042666435242,841.4844207763672,0.5327814569536424,0.37406928135007766,0.12737956643104553,20.841275453567505,0.2247219863168846,112.8374559879303
27,27,103.93122220039368,851.5620996952057,0.5341059602649006,0.3751457235661894,0.13221552968025208,25.46792769432068,0.22350696404618736,157.10973024368286
28,28,104.0473279953003,845.7947704792023,0.5357615894039736,0.37557274873462415,0.12902478873729706,21.07791304588318,0.2232599351308401,113.78344368934631
29,29,104.63759779930115,869.3950548171997,0.5382450331125828,0.37777730062618026,0.12510953843593597,22.38514471054077,0.22268957043350335,119.6381025314331
30,30,109.0843551158905,870.6998555660248,0.5399006622516557,0.377065041651672,0.1262837052345276,22.285411596298218,0.22188115912730133,119.44960689544678
31,31,109.01450824737549,874.6682453155518,0.5438741721854304,0.38083843655161825,0.12775491178035736,23.333608627319336,0.22134235704515054,128.00572848320007
32,32,109.36656785011292,874.7540149688721,0.5408940397350993,0.380616725519697,0.12834957242012024,22.824969053268433,0.2206905519953676,122.26208639144897
33,33,109.36058402061462,875.9508147239685,0.5412251655629139,0.3809327431249259,0.12645883858203888,22.945645809173584,0.22017858335316576,122.01075887680054
34,34,109.67374658584595,867.4222209453583,0.5407284768211921,0.3809634958447928,0.12923984229564667,25.272217750549316,0.2197026631036243,149.3862018585205
35,35,104.4661557674408,881.3283619880676,0.5432119205298013,0.38106494182556727,0.12786900997161865,25.92358946800232,0.21938229040026863,156.57847356796265
36,36,104.35370445251465,865.7223033905029,0.5420529801324503,0.38054412791964115,0.12888269126415253,24.005043268203735,0.2185062472819542,138.6691391468048
37,37,104.27563428878784,884.1540191173553,0.5433774834437086,0.38105591735343974,0.12621641159057617,26.339585542678833,0.21823731997352563,159.94644856452942
38,38,104.62086367607117,866.9299182891846,0.5412251655629139,0.38042909360935695,0.12653544545173645,23.16904902458191,0.21814751151875156,122.48249697685242
39,39,109.07235312461853,876.4205603599548,0.5448675496688742,0.3839330829418229,0.12784512341022491,24.001821994781494,0.21765243833798248,127.76138162612915
40,40,108.92574572563171,878.5728056430817,0.5427152317880795,0.3817989806512578,0.12660513818264008,26.44528841972351,0.21679173248098385,137.65592503547668
41,41,109.32570695877075,906.1670210361481,0.5473509933774835,0.3834986257511422,0.12415504455566406,26.94594955444336,0.21641551793386407,159.3928039073944
42,42,109.28478646278381,905.5935542583466,0.5448675496688742,0.38138356866632006,0.12555615603923798,26.869154930114746,0.21644432219053736,160.41407299041748
43,43,109.85426425933838,906.5430152416229,0.5445364238410596,0.38140225559882346,0.12849456071853638,27.047677516937256,0.2157977947829575,159.4985203742981
44,44,109.50619387626648,910.3608078956604,0.5509933774834437,0.38469292603413424,0.12692582607269287,27.492488145828247,0.21512457956590794,161.95694732666016
45,45,109.6198902130127,918.8211851119995,0.5488410596026491,0.3845875652754403,0.12471319735050201,28.131778717041016,0.21518457615254633,166.0579822063446
46,46,109.74954271316528,902.911726474762,0.5461920529801324,0.38217832271068136,0.12517568469047546,26.421352863311768,0.21432491571747309,153.62821650505066
47,47,109.39951133728027,924.6859698295593,0.5470198675496689,0.3847724252740855,0.12929655611515045,28.547019004821777,0.21477650225483227,170.48368382453918
48,48,104.60570573806763,902.3947598934174,0.5461920529801324,0.38448189771506136,0.12542565166950226,28.141183137893677,0.21387567326784232,168.56135535240173
49,49,105.01421618461609,897.1156034469604,0.5440397350993378,0.3799818945563508,0.12649737298488617,27.924542903900146,0.21350960078717068,165.94823050498962
